price,vehicle_type,registration_year,transmission_type,power_ps,kilometer,fuel_type,brand,unrepaired_damage,vehicle_age
1850,sedan,1999,manual,170,150000,lpg,BMW,unknown,17
2500,station wagon,2005,manual,101,150000,diesel,Skoda,no,11
4200,station wagon,2004,manual,75,125000,petrol,Skoda,no,12
599,sedan,1993,manual,75,150000,petrol,Nissan,no,23
1199,small car,2000,manual,113,150000,petrol,Seat,unknown,16
890,station wagon,2000,manual,170,150000,petrol,Opel,no,16
1750,convertible,2000,manual,90,50000,diesel,Volkswagen,no,16
1500,station wagon,1995,manual,193,150000,petrol,BMW,unknown,21
3990,small car,2005,manual,73,80000,petrol,Citroen,no,11
6500,suv,1995,manual,121,150000,lpg,Jeep,no,21
5400,small car,2004,manual,170,150000,petrol,MINI,no,12
1690,small car,2008,manual,86,60000,petrol,Opel,yes,8
15490,station wagon,2008,automatic,170,150000,diesel,Mercedes_Benz,no,8
9300,Unknown,2008,automatic,197,150000,other,BMW,unknown,8
3250,station wagon,2003,manual,75,125000,petrol,Skoda,unknown,13
7700,sedan,2004,automatic,163,150000,diesel,BMW,unknown,12
4999,sedan,2007,manual,170,150000,diesel,Volkswagen,no,9
2200,small car,2001,manual,75,150000,petrol,Volkswagen,no,15
11149,van,2007,manual,131,150000,diesel,Volkswagen,no,9
5000,convertible,1995,manual,125,90000,petrol,Honda,no,21
13500,station wagon,2008,automatic,197,150000,diesel,BMW,no,8
3400,sedan,2006,automatic,136,150000,diesel,Citroen,no,10
4950,van,2005,manual,140,150000,lpg,Opel,no,11
500,convertible,1996,manual,113,150000,petrol,Volkswagen,yes,20
1000,sedan,2001,manual,60,125000,other,Skoda,no,15
4800,sedan,1973,manual,60,30000,diesel,Mercedes_Benz,no,43
1000,coupe,1996,manual,102,150000,petrol,BMW,yes,20
2200,sedan,1996,manual,170,150000,petrol,BMW,no,20
3650,convertible,2002,manual,113,125000,petrol,Mazda,unknown,14
2500,van,2005,automatic,130,150000,diesel,Volkswagen,unknown,11
1250,station wagon,2000,automatic,150,150000,diesel,Audi,yes,16
3500,convertible,2004,manual,113,150000,petrol,Renault,no,12
34900,coupe,1979,automatic,200,150000,petrol,BMW,no,37
4999,sedan,1996,automatic,150,150000,petrol,Mercedes_Benz,no,20
1500,sedan,1999,manual,125,150000,petrol,Audi,unknown,17
1900,Unknown,2000,Unknown,113,150000,other,Volkswagen,unknown,16
1750,small car,2001,manual,75,150000,petrol,Renault,no,15
17900,coupe,1999,manual,265,30000,petrol,Audi,no,17
2000,small car,2004,manual,69,150000,diesel,Opel,no,12
5500,other,1990,manual,92,150000,diesel,Fiat,unknown,26
1200,Unknown,2016,manual,64,150000,petrol,Seat,no,0
3500,sedan,2003,manual,80,125000,diesel,Fiat,no,13
19450,convertible,2011,manual,143,90000,petrol,BMW,no,5
4350,sedan,2008,manual,90,150000,petrol,Opel,no,8
800,sedan,1995,manual,90,150000,petrol,Nissan,yes,21
750,small car,1995,manual,113,150000,petrol,Volkswagen,no,21
2499,convertible,1995,manual,90,150000,other,Volkswagen,no,21
2300,station wagon,1999,manual,150,150000,petrol,Volkswagen,unknown,17
2500,Unknown,1998,automatic,113,150000,petrol,Volkswagen,no,18
4990,sedan,2005,manual,116,125000,petrol,BMW,yes,11
1100,station wagon,2001,manual,90,150000,diesel,Ford,no,15
2299,sedan,1999,automatic,116,125000,petrol,Opel,no,17
16000,station wagon,2009,automatic,197,150000,diesel,BMW,no,7
1250,small car,2002,Unknown,113,150000,petrol,Opel,unknown,14
6250,sedan,1982,automatic,205,150000,petrol,Jaguar,no,34
9700,suv,2006,manual,150,100000,petrol,BMW,no,10
3800,van,1998,manual,68,150000,diesel,Volkswagen,no,18
899,station wagon,2003,manual,115,150000,diesel,Fiat,yes,13
600,small car,1999,automatic,113,125000,petrol,Nissan,no,17
1999,convertible,2000,Unknown,75,150000,petrol,Volkswagen,unknown,16
6700,small car,2003,automatic,82,60000,petrol,Smart,no,13
12500,small car,2013,manual,105,80000,diesel,Volkswagen,no,3
7800,station wagon,2007,Unknown,113,150000,diesel,Audi,no,9
2200,van,2002,manual,115,125000,petrol,Nissan,no,14
1900,van,2003,manual,64,150000,petrol,Seat,no,13
1500,sedan,2002,manual,82,150000,petrol,Mercedes_Benz,no,14
5990,sedan,2009,manual,101,70000,petrol,Renault,no,7
2250,station wagon,2002,manual,116,125000,petrol,Mazda,no,14
8100,van,2013,manual,90,70000,diesel,Dacia,no,3
900,small car,2000,manual,60,125000,petrol,Ford,no,16
8500,van,2007,manual,95,150000,diesel,Mercedes_Benz,no,9
1600,station wagon,2004,manual,140,150000,diesel,Alfa_Romeo,no,12
750,small car,1999,manual,113,125000,petrol,Opel,unknown,17
3200,convertible,2001,manual,180,150000,petrol,Audi,no,15
12500,sedan,1989,manual,170,100000,petrol,BMW,no,27
1800,Unknown,2000,Unknown,113,150000,other,BMW,unknown,16
800,sedan,1998,manual,82,150000,petrol,Mercedes_Benz,unknown,18
3500,station wagon,2002,manual,74,70000,petrol,Peugeot,no,14
2444,station wagon,2007,manual,113,150000,diesel,Opel,yes,9
700,small car,1998,manual,65,150000,petrol,Fiat,no,18
5500,station wagon,1998,automatic,224,150000,petrol,Mercedes_Benz,unknown,18
8499,station wagon,2012,manual,86,50000,petrol,Skoda,no,4
8500,sedan,2011,manual,66,150000,diesel,Hyundai,unknown,5
10499,station wagon,2009,manual,197,150000,diesel,BMW,no,7
1200,Unknown,2016,manual,107,150000,petrol,Renault,unknown,0
1299,sedan,2003,manual,131,150000,diesel,Ford,yes,13
9000,sedan,2011,manual,160,150000,diesel,Opel,no,5
11699,sedan,2010,manual,160,100000,diesel,Opel,no,6
1150,van,2001,manual,113,150000,petrol,Renault,no,15
1500,van,2006,automatic,150,150000,other,Opel,yes,10
29499,convertible,2011,automatic,204,30000,petrol,BMW,no,5
4700,small car,2010,manual,113,30000,petrol,Volkswagen,no,6
650,small car,1995,manual,113,150000,other,Volkswagen,unknown,21
34000,van,2011,automatic,180,50000,diesel,Volkswagen,no,5
21444,suv,2009,automatic,239,150000,diesel,Volkswagen,no,7
4399,other,2005,manual,105,150000,diesel,Volkswagen,no,11
2900,van,2004,manual,114,150000,diesel,Nissan,no,12
1750,small car,2003,manual,69,80000,petrol,Ford,no,13
6700,sedan,1977,manual,60,150000,diesel,Mercedes_Benz,no,39
22500,van,2013,automatic,163,70000,diesel,Mercedes_Benz,no,3
1690,sedan,1999,manual,136,150000,petrol,Mazda,no,17
4950,sedan,2001,automatic,306,150000,petrol,Mercedes_Benz,no,15
1000,small car,1997,manual,111,150000,petrol,Rover,no,19
700,small car,2003,manual,60,150000,petrol,Peugeot,no,13
7199,van,2010,manual,106,150000,diesel,Renault,no,6
5000,sedan,2002,manual,150,150000,petrol,Skoda,no,14
1170,van,2000,manual,101,150000,petrol,Opel,no,16
22500,van,2012,automatic,136,60000,diesel,Mercedes_Benz,no,4
6000,sedan,2009,automatic,235,125000,diesel,BMW,no,7
1699,convertible,1999,manual,101,150000,petrol,Volkswagen,no,17
850,sedan,1997,automatic,113,150000,petrol,BMW,no,19
5150,sedan,1995,automatic,135,80000,petrol,Mercedes_Benz,no,21
1400,station wagon,1995,manual,116,150000,petrol,Volkswagen,no,21
32500,coupe,2015,manual,184,20000,diesel,Audi,no,1
500,van,2003,manual,75,150000,diesel,Ford,no,13
9800,station wagon,2008,automatic,136,150000,diesel,Mercedes_Benz,no,8
1750,station wagon,1999,automatic,125,150000,diesel,Mercedes_Benz,unknown,17
13900,van,2012,manual,140,70000,diesel,Volkswagen,unknown,4
1800,small car,2002,manual,64,150000,petrol,Volkswagen,no,14
1550,station wagon,2005,manual,155,150000,diesel,Ford,yes,11
990,small car,1999,manual,113,150000,petrol,Citroen,no,17
550,other,2003,manual,140,150000,petrol,Ford,yes,13
3450,convertible,1996,manual,90,150000,petrol,Mazda,unknown,20
2500,station wagon,2004,manual,125,150000,diesel,Ford,no,12
13499,suv,2004,automatic,340,150000,petrol,Porsche,no,12
700,station wagon,1996,Unknown,113,150000,other,Volkswagen,unknown,20
6900,sedan,1969,manual,90,30000,petrol,Opel,no,47
3950,station wagon,2008,manual,102,150000,petrol,Skoda,no,8
2599,small car,2003,manual,68,150000,diesel,Ford,unknown,13
1150,small car,2001,manual,60,80000,petrol,Ford,no,15
650,small car,1994,manual,60,125000,petrol,Volkswagen,unknown,22
8999,van,2008,manual,109,100000,diesel,Ford,no,8
6490,van,2007,automatic,170,150000,diesel,Volkswagen,no,9
2250,Unknown,2016,manual,60,125000,other,Skoda,no,0
8490,convertible,2002,manual,150,125000,petrol,Audi,no,14
13000,station wagon,2005,manual,258,150000,petrol,BMW,no,11
1300,small car,1997,automatic,75,125000,petrol,Volkswagen,no,19
18500,station wagon,2011,manual,105,10000,diesel,Audi,no,5
2500,sedan,2003,manual,102,150000,petrol,Mercedes_Benz,no,13
799,small car,1997,manual,113,150000,petrol,Opel,no,19
8500,sedan,2008,manual,143,125000,petrol,BMW,no,8
2200,coupe,1998,manual,170,150000,petrol,BMW,no,18
12850,station wagon,2010,manual,122,70000,petrol,MINI,no,6
25900,sedan,2006,manual,356,125000,petrol,Volkswagen,no,10
2099,Unknown,2016,automatic,90,100000,petrol,Volkswagen,no,0
599,small car,1996,manual,60,150000,petrol,Volkswagen,no,20
15900,van,2011,automatic,140,125000,diesel,Volkswagen,no,5
5997,van,2007,manual,102,150000,petrol,Volkswagen,no,9
1150,small car,2000,manual,113,125000,petrol,Volkswagen,yes,16
3400,small car,2006,manual,80,125000,petrol,Ford,no,10
1590,small car,2002,manual,113,125000,petrol,Opel,no,14
600,van,1998,Unknown,113,100000,other,Sonstige_Autos,no,18
3700,sedan,2002,manual,155,150000,diesel,Audi,no,14
4800,convertible,2002,manual,136,90000,petrol,Peugeot,no,14
14000,sedan,2007,automatic,163,150000,petrol,BMW,no,9
13500,convertible,1999,automatic,300,125000,petrol,Porsche,yes,17
15000,station wagon,2011,manual,170,70000,diesel,Seat,no,5
6900,small car,2014,manual,68,30000,petrol,Toyota,unknown,2
2000,small car,2006,Unknown,67,150000,petrol,Hyundai,unknown,10
899,small car,1999,manual,113,150000,petrol,Seat,no,17
899,station wagon,1995,manual,75,150000,lpg,Volkswagen,no,21
900,small car,2001,manual,75,150000,other,Renault,no,15
4830,convertible,1991,manual,113,150000,petrol,BMW,no,25
11900,convertible,2012,manual,156,50000,petrol,Peugeot,no,4
1500,small car,2002,manual,109,150000,petrol,Volkswagen,yes,14
3900,convertible,2001,manual,192,150000,petrol,BMW,yes,15
1900,sedan,2003,manual,166,150000,petrol,Alfa_Romeo,unknown,13
1150,small car,2006,manual,75,150000,petrol,Volkswagen,yes,10
999,small car,1999,manual,65,150000,petrol,Sonstige_Autos,no,17
14400,van,2015,manual,120,20000,diesel,Citroen,no,1
1850,van,2006,manual,113,150000,diesel,Ford,no,10
1890,sedan,1998,manual,118,150000,petrol,BMW,no,18
14500,sedan,2010,manual,184,150000,petrol,Mercedes_Benz,no,6
4850,station wagon,2001,automatic,129,125000,petrol,Mercedes_Benz,no,15
720,small car,1999,manual,113,100000,petrol,Volkswagen,no,17
2850,small car,2005,manual,90,150000,diesel,Fiat,no,11
1650,station wagon,1999,automatic,224,150000,lpg,Mercedes_Benz,yes,17
2200,station wagon,1999,automatic,170,150000,petrol,BMW,no,17
14499,van,2009,manual,131,150000,diesel,Volkswagen,no,7
17500,station wagon,2003,automatic,450,150000,petrol,Audi,no,13
1300,small car,1994,manual,113,80000,petrol,Volkswagen,no,22
1450,small car,2000,automatic,113,125000,petrol,Smart,no,16
6400,sedan,2006,manual,226,150000,petrol,Ford,no,10
750,Unknown,2000,manual,113,90000,petrol,Opel,unknown,16
7299,small car,2010,manual,105,150000,diesel,Volkswagen,no,6
12800,suv,2014,manual,105,30000,petrol,Skoda,no,2
27000,suv,2009,automatic,224,150000,diesel,Mercedes_Benz,no,7
4100,small car,2009,manual,90,150000,diesel,Peugeot,no,7
999,station wagon,1995,manual,82,150000,other,Opel,no,21
1500,small car,2004,manual,63,125000,petrol,Hyundai,no,12
4400,sedan,2007,manual,120,150000,diesel,Alfa_Romeo,no,9
11900,suv,2012,automatic,86,40000,petrol,Suzuki,no,4
3000,small car,2002,manual,101,150000,diesel,Volkswagen,no,14
1500,convertible,1995,Unknown,75,100000,petrol,Opel,no,21
6500,van,2006,manual,115,150000,diesel,Seat,no,10
9990,van,2008,manual,140,150000,diesel,Ford,no,8
2600,small car,2009,manual,113,70000,petrol,Chevrolet,no,7
777,small car,1998,manual,113,150000,petrol,Daihatsu,no,18
4300,sedan,2007,manual,80,80000,petrol,Ford,no,9
6700,van,2005,manual,75,50000,petrol,Volkswagen,no,11
4300,van,2004,manual,105,150000,diesel,Volkswagen,no,12
48999,suv,2010,automatic,485,60000,hybrid,BMW,no,6
16999,van,2015,manual,102,20000,diesel,Volkswagen,no,1
1500,small car,2000,manual,113,100000,petrol,Renault,no,16
4250,small car,2013,manual,75,125000,petrol,Renault,no,3
500,small car,1998,manual,113,150000,petrol,Ford,yes,18
1799,small car,2004,manual,90,125000,petrol,BMW,yes,12
800,small car,1999,manual,75,150000,petrol,Volkswagen,no,17
5350,small car,2013,Unknown,71,80000,petrol,Smart,no,3
6999,sedan,2010,manual,109,150000,diesel,Volvo,no,6
26500,sedan,2012,automatic,190,40000,diesel,Jaguar,no,4
8950,van,2010,manual,156,100000,petrol,Peugeot,no,6
500,small car,2000,manual,60,150000,other,Citroen,unknown,16
2350,station wagon,2000,manual,150,150000,diesel,Audi,no,16
4400,van,2005,manual,105,125000,other,Opel,unknown,11
29850,sedan,2010,automatic,245,100000,diesel,BMW,no,6
700,Unknown,2000,Unknown,75,150000,petrol,Renault,unknown,16
6100,sedan,2002,automatic,184,150000,diesel,BMW,no,14
1500,sedan,1994,manual,122,150000,petrol,Mercedes_Benz,no,22
1100,small car,2000,automatic,113,100000,petrol,Smart,no,16
24000,coupe,2014,automatic,309,40000,petrol,Ford,no,2
7000,sedan,2009,automatic,177,125000,diesel,BMW,no,7
9250,sedan,2010,manual,80,40000,petrol,Volkswagen,no,6
4200,convertible,2005,manual,109,150000,diesel,Peugeot,no,11
1499,small car,2003,manual,113,125000,petrol,Opel,yes,13
19850,sedan,2009,automatic,235,150000,diesel,BMW,no,7
2890,coupe,1998,manual,136,150000,petrol,Mercedes_Benz,no,18
20900,convertible,1995,automatic,150,150000,petrol,Mercedes_Benz,no,21
6000,coupe,1993,manual,160,150000,petrol,Honda,no,23
1250,sedan,2001,manual,170,150000,petrol,BMW,yes,15
7450,coupe,2003,manual,179,150000,petrol,Audi,no,13
5399,small car,2012,manual,69,30000,petrol,Fiat,no,4
1250,small car,1996,automatic,113,150000,other,Opel,no,20
15000,suv,2013,manual,135,30000,petrol,Hyundai,no,3
3000,coupe,2004,manual,192,125000,petrol,Mazda,no,12
6300,convertible,2001,automatic,140,125000,petrol,Toyota,no,15
8500,sedan,2003,automatic,218,150000,diesel,BMW,no,13
5000,small car,2010,manual,102,100000,petrol,Suzuki,no,6
2450,station wagon,2000,manual,116,150000,diesel,Volkswagen,no,16
600,station wagon,2000,manual,105,150000,petrol,Volkswagen,yes,16
8950,sedan,2010,manual,105,90000,diesel,Volkswagen,no,6
3000,sedan,2005,manual,100,150000,petrol,Volkswagen,unknown,11
3300,sedan,2001,automatic,200,90000,petrol,Chrysler,yes,15
1000,small car,2005,manual,72,125000,petrol,Chevrolet,yes,11
3390,small car,2004,manual,113,40000,petrol,Renault,no,12
5500,sedan,2007,manual,105,90000,other,Opel,no,9
3125,small car,2006,automatic,113,125000,diesel,Smart,no,10
1400,small car,1999,automatic,65,90000,petrol,Opel,no,17
1100,station wagon,1995,manual,130,150000,diesel,Opel,no,21
3600,small car,1986,manual,113,20000,petrol,Fiat,no,30
16790,van,2012,manual,122,50000,petrol,Mercedes_Benz,no,4
2222,coupe,1999,manual,150,150000,petrol,BMW,no,17
13600,suv,2008,automatic,224,150000,diesel,Mercedes_Benz,no,8
3000,small car,2010,manual,69,125000,petrol,Daihatsu,no,6
3000,station wagon,1995,manual,136,150000,petrol,Mercedes_Benz,no,21
1050,station wagon,2000,manual,139,150000,petrol,Renault,no,16
2000,convertible,1998,manual,75,150000,petrol,Volkswagen,no,18
2150,small car,2003,manual,68,100000,petrol,Toyota,no,13
15900,station wagon,2012,manual,125,40000,petrol,Audi,no,4
16850,small car,2014,manual,90,30000,petrol,MINI,no,2
999,sedan,1997,automatic,224,150000,petrol,Mercedes_Benz,no,19
888,sedan,1998,manual,101,150000,petrol,Opel,unknown,18
16500,sedan,2008,automatic,143,90000,diesel,Audi,no,8
9450,small car,2012,manual,99,40000,petrol,Toyota,no,4
1900,sedan,2003,Unknown,113,150000,diesel,Volkswagen,unknown,13
8800,station wagon,2006,manual,170,150000,diesel,Audi,no,10
999,station wagon,2002,manual,101,150000,petrol,Ford,no,14
890,small car,2000,manual,60,125000,petrol,Fiat,no,16
6000,van,2005,automatic,140,150000,diesel,Volkswagen,no,11
14800,coupe,2007,automatic,215,90000,petrol,Ford,no,9
6000,station wagon,2006,manual,170,150000,diesel,Volkswagen,no,10
21790,coupe,2013,manual,177,150000,diesel,Audi,no,3
4400,small car,2007,manual,97,125000,petrol,Kia,no,9
3500,coupe,2006,manual,150,5000,diesel,Opel,yes,10
6500,small car,2004,manual,163,125000,other,MINI,no,12
25000,sedan,2012,automatic,235,70000,petrol,Volkswagen,no,4
750,sedan,1999,manual,101,150000,petrol,Audi,no,17
3900,sedan,2006,manual,113,150000,diesel,Ford,no,10
1100,station wagon,1998,Unknown,113,5000,petrol,Volkswagen,unknown,18
12250,sedan,2012,automatic,105,50000,petrol,Volkswagen,no,4
5000,small car,2010,manual,92,125000,petrol,Suzuki,no,6
3250,sedan,1998,manual,150,150000,petrol,Volkswagen,no,18
1150,small car,1996,manual,113,125000,petrol,Ford,no,20
1050,sedan,1999,manual,101,150000,petrol,Seat,no,17
1199,small car,2001,manual,113,150000,petrol,Renault,no,15
2500,sedan,2002,manual,103,125000,petrol,Fiat,no,14
17500,van,2008,automatic,204,125000,diesel,Mercedes_Benz,no,8
1500,small car,2001,manual,75,150000,petrol,Opel,no,15
1700,station wagon,1999,manual,116,150000,diesel,Opel,unknown,17
4200,station wagon,2004,manual,147,100000,petrol,Opel,no,12
1999,van,1999,automatic,158,150000,petrol,Chrysler,yes,17
950,van,1997,automatic,166,150000,petrol,Chrysler,no,19
7380,small car,2011,manual,69,40000,petrol,Fiat,no,5
1399,small car,2001,manual,105,125000,petrol,Alfa_Romeo,no,15
7999,sedan,2008,manual,143,150000,diesel,BMW,no,8
1888,small car,2003,manual,75,150000,diesel,Volkswagen,yes,13
2900,station wagon,2005,manual,131,150000,diesel,Renault,no,11
2900,small car,2005,manual,75,5000,other,Mitsubishi,no,11
500,station wagon,1991,automatic,113,150000,petrol,BMW,no,25
10999,coupe,2008,manual,174,90000,petrol,MINI,no,8
3650,station wagon,2006,automatic,140,150000,diesel,Volkswagen,unknown,10
4850,convertible,2000,automatic,170,150000,petrol,BMW,no,16
1900,sedan,2000,manual,125,150000,diesel,Mercedes_Benz,unknown,16
10900,sedan,2008,manual,160,100000,petrol,Audi,no,8
2000,station wagon,2001,manual,145,150000,petrol,Ford,no,15
8950,station wagon,2007,manual,140,150000,diesel,Audi,no,9
4999,sedan,2005,automatic,95,125000,petrol,Mercedes_Benz,no,11
3750,small car,2011,manual,68,60000,petrol,Toyota,no,5
800,small car,1996,manual,60,125000,petrol,Ford,unknown,20
8990,sedan,2009,manual,109,70000,petrol,Hyundai,no,7
1849,sedan,2003,manual,75,150000,petrol,Volkswagen,no,13
11000,sedan,2010,manual,122,100000,petrol,Volkswagen,no,6
5200,van,2005,manual,105,125000,petrol,Seat,no,11
9999,van,2002,manual,151,150000,diesel,Volkswagen,no,14
12000,suv,2009,automatic,250,125000,petrol,Saab,no,7
1999,van,2000,manual,116,150000,diesel,Volkswagen,no,16
3800,Unknown,2005,automatic,163,150000,other,Audi,yes,11
1700,small car,2004,manual,68,150000,diesel,Peugeot,yes,12
13799,coupe,2003,automatic,343,150000,petrol,BMW,no,13
2200,station wagon,2005,manual,113,150000,other,Renault,no,11
700,sedan,1988,manual,136,150000,petrol,Audi,unknown,28
4750,station wagon,2003,automatic,143,80000,petrol,Mercedes_Benz,yes,13
950,station wagon,1999,manual,88,150000,petrol,Peugeot,no,17
3999,small car,2002,manual,116,150000,petrol,MINI,no,14
